time,windDirectionFrom10m,visibility,mslp,uvIndex,significantWeatherCode,precipitationRate,totalPrecipAmount,totalSnowAmount,probOfPrecipitation,screenRelativeHumidity,windGustSpeed10m,max10mWindGust,windSpeed10m,screenTemperature,maxScreenAirTemp,minScreenAirTemp,screenDewPointTemperature,feelsLikeTemperature
"2022-05-31 04:00:00",253,16771,101096,0,12,0,0,0,56,94.45,5.19,6.17,1.45,7.37,7.38,7.30,6.27,6.51
"2022-05-31 05:00:00",268,19987,101120,1,12,1,0,0,58,94.06,5.39,6.01,1.69,7.50,7.51,7.37,6.36,6.51
"2022-05-31 06:00:00",286,14135,101180,1,12,1,0,0,53,91.68,4.88,5.36,1.71,7.99,8.03,7.50,6.43,7.12
"2022-05-31 07:00:00",287,30302,101190,2,10,1,0,0,35,87.62,5.00,5.31,2.02,8.62,8.67,7.99,6.33,7.56
"2022-05-31 08:00:00",336,40410,101200,3,7,0,0,0,11,83.25,5.66,6.02,1.70,9.69,9.80,8.50,6.73,9.08
"2022-05-31 09:00:00",311,19911,101228,4,7,0,0,0,12,76.74,6.44,6.44,1.82,10.24,10.30,9.69,6.03,9.61
"2022-05-31 10:00:00",311,34216,101250,5,7,0,0,0,11,72.54,6.34,6.34,2.48,10.53,10.59,10.24,5.41,9.45
"2022-05-31 11:00:00",298,33761,101269,5,7,0,0,0,8,69.52,7.80,7.97,3.50,11.24,11.45,10.53,5.27,9.54
"2022-05-31 12:00:00",307,35404,101290,6,7,0,0,0,7,63.68,8.86,8.96,4.19,12.19,12.70,11.24,5.01,10.25
"2022-05-31 13:00:00",299,36486,101310,5,7,0,0,0,4,60.18,8.81,9.30,4.19,12.54,12.89,12.17,4.54,10.59
"2022-05-31 14:00:00",308,40920,101310,5,3,0,0,0,0,61.20,9.77,10.18,2.62,13.29,13.92,13.21,5.76,12.19
"2022-05-31 15:00:00",306,40500,101395,4,7,0,0,0,4,58.72,9.77,10.18,2.36,12.96,13.29,12.91,4.80,12.05
"2022-05-31 16:00:00",302,46065,101418,3,3,0,0,0,2,56.54,9.38,9.97,3.37,12.59,12.96,12.54,3.83,11.06
"2022-05-31 17:00:00",307,44638,101403,2,1,0,0,0,0,59.63,8.72,9.24,3.68,12.03,12.59,11.99,3.97,10.31
"2022-05-31 18:00:00",296,39533,101420,1,1,0,0,0,1,66.45,7.98,8.99,3.42,11.23,12.03,11.21,4.77,9.61
"2022-05-31 19:00:00",288,36199,101460,1,1,0,0,0,2,71.78,7.17,7.99,2.75,10.46,11.23,10.45,5.14,9.17
"2022-05-31 20:00:00",296,28266,101530,1,3,0,0,0,0,77.01,6.17,6.65,1.49,9.21,10.66,9.20,5.14,8.75
"2022-05-31 21:00:00",272,25960,101538,0,2,0,0,0,0,80.14,7.51,7.51,0.60,8.82,9.21,8.69,5.31,8.41
"2022-05-31 22:00:00",266,25345,101576,0,7,0,0,0,5,82.49,7.29,7.32,1.40,8.89,8.90,8.82,5.82,8.29
"2022-05-31 23:00:00",257,23439,101560,0,7,0,0,0,8,84.92,6.32,7.17,1.74,8.91,8.94,8.88,6.27,8.15
"2022-06-01 00:00:00",258,21299,101560,0,7,0,0,0,10,89.46,5.72,6.48,1.42,8.64,8.91,8.62,6.78,8.09
"2022-06-01 01:00:00",256,20849,101540,0,7,0,0,0,11,91.20,5.40,6.05,1.33,8.57,8.64,8.54,7.02,7.99
"2022-06-01 02:00:00",314,33002,101570,0,2,0,0,0,3,95.81,6.17,6.79,2.67,8.29,8.63,8.23,7.38,6.66
"2022-06-01 03:00:00",283,30353,101557,0,7,0,0,0,9,92.25,5.60,6.26,1.77,8.41,8.47,8.29,6.94,7.54
"2022-06-01 04:00:00",270,19766,101534,0,9,0,0,0,43,91.15,5.61,5.96,1.42,8.37,8.42,8.36,6.71,7.80
"2022-06-01 05:00:00",273,10913,101561,1,15,1,0,0,79,91.77,6.85,7.48,2.14,8.53,8.57,8.37,6.95,7.37
"2022-06-01 06:00:00",302,23666,101600,1,12,1,0,0,60,91.33,6.51,7.98,2.17,8.77,8.81,8.53,7.06,7.64
"2022-06-01 07:00:00",305,36098,101630,2,10,0,0,0,35,90.38,6.03,7.06,2.11,9.15,9.20,8.77,7.22,8.11
"2022-06-01 08:00:00",306,68554,101680,3,7,0,0,0,8,82.88,5.14,6.15,1.44,11.07,11.19,9.47,8.02,10.82
"2022-06-01 09:00:00",330,69620,101725,4,7,0,0,0,6,81.90,5.37,6.65,1.33,10.76,11.07,10.72,7.47,10.35
"2022-06-01 10:00:00",325,63393,101770,4,10,0,0,0,29,72.72,6.60,6.97,2.88,11.63,11.68,10.76,6.46,10.39
"2022-06-01 11:00:00",335,62152,101762,5,7,0,0,0,8,59.70,5.68,6.68,2.75,13.20,13.26,11.63,5.14,12.02
"2022-06-01 12:00:00",27,57955,101800,5,8,0,0,0,9,61.39,4.16,5.34,2.20,13.17,13.24,13.08,5.44,12.31
"2022-06-01 13:00:00",350,57228,101800,4,7,0,0,0,5,53.87,3.36,3.82,1.55,14.32,14.38,13.17,4.72,13.81
"2022-06-01 14:00:00",318,64992,101830,4,7,0,0,0,7,62.89,3.09,4.08,0.36,14.23,14.24,13.13,7.05,14.30
"2022-06-01 15:00:00",331,58492,101838,3,7,0,0,0,6,62.03,4.66,5.68,1.63,14.41,14.72,14.23,6.96,14.00
"2022-06-01 16:00:00",328,53996,101824,3,7,0,0,0,4,59.68,6.04,6.20,3.23,15.02,15.25,14.41,6.88,13.65
"2022-06-01 17:00:00",337,49163,101830,2,7,0,0,0,3,62.88,5.00,6.11,2.75,14.41,15.02,14.39,7.01,13.32
"2022-06-01 18:00:00",351,45685,101810,1,1,0,0,0,0,65.85,5.19,5.37,2.84,14.22,14.41,14.21,7.49,13.10
"2022-06-01 19:00:00",348,40626,101860,1,1,0,0,0,0,73.17,4.25,4.73,1.81,13.11,14.22,13.10,7.95,12.62
"2022-06-01 20:00:00",332,41992,101940,1,1,0,0,0,0,74.85,4.63,4.63,1.49,12.37,13.85,12.35,7.80,12.11
"2022-06-01 21:00:00",330,35558,102015,0,0,0,0,0,0,80.44,4.55,4.66,0.84,11.20,12.37,11.19,7.67,11.08
"2022-06-01 22:00:00",17,30231,102020,0,0,0,0,0,0,87.69,4.92,5.18,0.37,9.36,11.20,9.30,7.17,9.07
"2022-06-01 23:00:00",51,22907,102009,0,0,0,0,0,0,93.09,5.61,6.02,1.09,7.71,9.36,7.68,6.48,7.16
"2022-06-02 00:00:00",73,18588,102020,0,0,0,0,0,0,94.63,5.75,6.45,1.22,6.85,7.71,6.73,5.93,6.19
"2022-06-02 01:00:00",74,11890,102010,0,0,0,0,0,1,97.12,5.20,6.07,1.11,6.05,6.85,5.96,5.54,5.27
"2022-06-02 02:00:00",95,20334,102010,0,0,0,0,0,1,95.05,5.14,5.29,0.87,6.42,7.37,5.38,5.40,5.77
"2022-06-02 03:00:00",107,15530,102005,0,0,0,0,0,1,96.18,4.56,4.87,0.37,6.20,6.42,6.09,5.40,5.52
"2022-06-02 04:00:00",95,9144,101980,0,0,0,0,0,3,97.96,4.23,4.45,0.78,5.42,6.20,5.34,4.98,4.62
"2022-06-02 05:00:00",88,10520,102011,1,1,0,0,0,1,95.62,3.98,4.16,0.86,6.22,6.25,5.42,5.57,5.52
"2022-06-02 06:00:00",90,22135,102020,1,1,0,0,0,0,86.38,3.81,3.96,0.51,8.69,8.70,6.22,6.57,8.31
"2022-06-02 07:00:00",111,27579,102020,2,1,0,0,0,0,76.81,3.77,3.96,0.82,11.04,11.05,8.69,7.07,10.87
"2022-06-02 08:00:00",117,28886,102020,3,1,0,0,0,0,80.56,2.84,3.38,2.37,12.73,12.74,9.79,9.23,11.92
"2022-06-02 09:00:00",151,37125,101998,4,1,0,0,0,0,71.33,5.27,5.27,2.71,13.62,13.66,12.73,8.23,12.61
"2022-06-02 10:00:00",181,44508,101990,4,7,0,0,0,4,56.98,3.26,4.30,1.54,14.88,15.09,13.62,6.09,14.34
"2022-06-02 11:00:00",187,32251,101995,5,7,0,0,0,7,58.55,3.76,4.98,1.81,15.18,15.50,14.88,6.61,14.54
"2022-06-02 12:00:00",194,37036,101960,5,7,0,0,0,7,55.97,4.20,5.06,1.93,15.99,16.20,15.18,6.78,15.27
"2022-06-02 13:00:00",178,37549,101929,4,7,0,0,0,6,51.33,4.58,5.30,2.03,16.61,17.10,15.99,6.08,15.74
"2022-06-02 14:00:00",236,41116,101870,4,7,0,0,0,7,50.03,5.66,5.87,4.63,17.60,18.07,17.02,6.88,15.22
"2022-06-02 15:00:00",218,38270,101868,3,7,0,0,0,5,53.32,5.04,6.92,2.32,16.74,17.60,16.58,6.94,15.76
"2022-06-02 16:00:00",236,34837,101820,3,7,0,0,0,5,49.54,5.92,5.92,2.51,17.45,17.47,16.74,6.48,16.26
"2022-06-02 17:00:00",240,33837,101801,2,7,0,0,0,6,54.66,6.35,6.45,3.26,16.35,17.45,16.31,6.86,14.87
"2022-06-02 18:00:00",249,32089,101800,1,12,0,0,0,42,64.14,4.39,5.17,1.56,15.43,16.35,15.42,8.27,15.07
"2022-06-02 19:00:00",314,31013,101790,1,7,0,0,0,4,74.29,2.80,4.39,0.83,14.56,15.43,14.51,9.56,14.65
"2022-06-02 20:00:00",352,36128,101800,1,7,0,0,0,4,76.24,1.54,2.14,1.23,13.43,14.63,13.41,9.10,13.40
"2022-06-02 21:00:00",305,32313,101848,0,7,0,0,0,4,80.01,1.13,1.55,0.16,12.46,13.43,12.43,8.84,12.56
"2022-06-02 22:00:00",278,27770,101840,0,2,0,0,0,1,84.51,1.50,1.97,0.38,11.02,12.46,10.99,8.29,10.91
"2022-06-02 23:00:00",141,26257,101840,0,7,0,0,0,4,83.67,2.19,2.44,0.83,10.18,11.02,9.90,7.43,9.97
"2022-06-03 00:00:00",159,22305,101850,0,7,0,0,0,4,87.89,2.31,2.67,0.44,9.40,10.18,9.36,7.40,9.13
"2022-06-03 01:00:00",158,22050,101860,0,7,0,0,0,5,87.29,2.57,2.84,0.72,9.79,9.82,9.40,7.72,9.57
"2022-06-03 02:00:00",355,34650,101870,0,7,0,0,0,5,80.36,2.06,4.19,0.41,9.17,9.67,8.75,5.71,8.88
"2022-06-03 03:00:00",125,30923,101818,0,7,0,0,0,4,82.63,1.68,2.88,0.22,9.03,9.19,8.88,6.02,8.72
"2022-06-03 04:00:00",71,24589,101790,0,7,0,0,0,5,87.52,2.33,2.81,0.62,8.65,9.03,8.63,6.53,8.29
"2022-06-03 05:00:00",85,22248,101801,1,7,0,0,0,4,88.86,2.90,3.04,0.65,9.17,9.18,8.65,7.35,8.88
"2022-06-03 06:00:00",81,25484,101810,1,3,0,0,0,0,80.09,2.92,3.33,0.97,10.73,10.77,9.17,7.33,10.54
"2022-06-03 07:00:00",80,26393,101820,2,3,0,0,0,1,72.87,3.05,3.06,1.07,12.35,12.37,10.73,7.41,12.21
"2022-06-03 08:00:00",78,24896,101790,3,3,0,0,0,0,77.08,3.60,3.60,1.80,13.47,13.48,11.20,9.29,13.06
"2022-06-03 09:00:00",94,24543,101817,3,3,0,0,0,3,68.78,4.76,5.07,1.67,14.49,14.51,13.47,8.51,14.15
"2022-06-03 10:00:00",83,27101,101796,4,7,0,0,0,4,58.99,4.28,5.30,1.96,15.59,16.05,14.49,7.22,14.91
"2022-06-03 11:00:00",89,24481,101798,5,7,0,0,0,8,54.96,5.18,5.39,2.53,16.66,16.74,15.59,7.18,15.60
"2022-06-03 12:00:00",94,24179,101820,5,7,0,0,0,8,52.18,5.73,6.30,2.98,17.03,17.45,16.66,6.80,15.64
"2022-06-03 13:00:00",88,21171,101810,5,7,0,0,0,6,55.03,6.67,6.67,3.06,17.37,17.45,17.01,7.84,16.02
"2022-06-03 14:00:00",75,24608,101750,4,7,0,0,0,8,57.60,8.23,8.23,4.42,17.69,18.38,16.64,9.03,15.66
"2022-06-03 15:00:00",72,23750,101775,3,7,0,0,0,11,56.14,5.80,7.15,2.37,17.74,17.86,17.18,8.63,16.83
"2022-06-03 16:00:00",68,28028,101762,3,10,1,0,0,33,62.46,7.97,8.38,3.45,16.74,17.74,16.67,9.17,15.35
"2022-06-03 17:00:00",66,29645,101778,2,3,0,0,0,4,68.05,9.22,9.36,3.65,16.37,16.74,16.26,9.99,14.99
"2022-06-03 18:00:00",68,23944,101810,1,7,0,0,0,8,71.21,9.57,10.07,3.58,15.74,16.37,15.64,10.08,14.42
"2022-06-03 19:00:00",74,30044,101880,1,7,0,0,0,8,77.20,10.44,10.70,3.87,14.88,15.74,14.87,10.47,13.44
"2022-06-03 20:00:00",92,26378,101870,1,3,0,0,0,1,68.83,10.29,11.27,4.58,15.42,16.64,15.40,9.51,13.55
"2022-06-03 21:00:00",86,27278,101970,0,2,0,0,0,2,74.79,10.86,11.28,2.95,14.62,15.42,14.61,9.91,13.60
"2022-06-03 22:00:00",74,24738,102030,0,7,0,0,0,8,76.78,11.22,11.24,3.21,13.64,14.62,13.63,9.31,12.41
"2022-06-03 23:00:00",77,26207,102087,0,9,0,0,0,36,73.04,12.15,12.25,3.83,12.96,13.64,12.93,7.83,11.32
"2022-06-04 00:00:00",74,22358,102120,0,7,0,0,0,16,77.59,11.98,13.04,3.97,11.85,12.96,11.84,7.63,10.07
"2022-06-04 01:00:00",72,29170,102110,0,7,0,0,0,7,79.79,11.74,11.88,3.36,10.94,11.85,10.91,7.18,9.39
"2022-06-04 02:00:00",65,21252,102100,0,7,0,0,0,5,78.60,11.32,12.46,4.63,11.28,12.20,11.24,7.45,9.16
"2022-06-04 03:00:00",66,21940,102030,0,7,0,0,0,4,80.92,11.66,12.63,2.64,10.43,11.28,10.39,6.99,9.20
"2022-06-04 04:00:00",70,20892,102038,0,2,0,0,0,2,85.83,12.43,12.89,3.28,9.18,10.43,9.18,6.58,7.38
"2022-06-04 05:00:00",72,21638,102068,1,7,0,0,0,7,86.32,13.39,13.39,4.04,8.66,9.18,8.63,6.09,6.34
"2022-06-04 06:00:00",74,24845,102090,1,7,0,0,0,7,83.08,13.33,13.84,4.46,9.18,9.19,8.66,6.06,6.81
"2022-06-04 07:00:00",75,14338,102110,2,10,2,0,0,38,82.16,13.23,13.43,4.48,9.44,9.56,9.18,6.15,7.11
"2022-06-04 08:00:00",78,17154,102110,2,3,0,0,0,3,82.46,12.86,13.86,7.56,11.06,11.11,10.17,7.93,7.92
"2022-06-04 09:00:00",80,17674,102112,3,12,0,0,0,46,80.96,14.32,14.32,5.32,10.94,11.06,10.91,7.49,8.51
"2022-06-04 10:00:00",75,19553,102096,4,12,0,0,0,42,78.90,14.11,14.11,5.28,11.18,11.22,10.94,7.30,8.79
"2022-06-04 11:00:00",79,22298,102069,4,7,0,0,0,6,73.31,15.03,15.03,6.16,12.76,12.77,11.18,7.72,10.13
"2022-06-04 12:00:00",81,25122,102030,5,7,0,0,0,5,70.55,15.69,15.69,6.67,13.49,13.51,12.76,7.90,10.67
"2022-06-04 13:00:00",82,27844,101990,5,7,0,0,0,7,67.60,14.93,15.39,6.39,14.09,14.18,13.49,7.86,11.34
"2022-06-04 14:00:00",92,24776,102010,5,3,0,0,0,1,69.13,12.86,13.96,7.66,14.31,14.32,13.54,8.50,11.09
"2022-06-04 15:00:00",86,23332,101968,4,3,0,0,0,1,68.12,12.95,13.69,5.63,14.82,14.83,14.31,8.73,12.43
"2022-06-04 16:00:00",90,25384,101958,3,1,0,0,0,2,65.26,13.41,13.43,5.77,15.52,15.53,14.82,8.71,13.01
"2022-06-04 17:00:00",87,25743,101921,2,3,0,0,0,0,64.97,13.41,13.50,5.72,15.70,15.76,15.52,8.74,13.20
"2022-06-04 18:00:00",88,27472,101930,1,3,0,0,0,1,65.49,12.80,13.22,5.43,15.23,15.70,15.21,8.41,12.90
"2022-06-04 19:00:00",83,23220,101920,1,3,0,0,0,1,68.67,11.70,12.71,4.20,14.49,15.23,14.48,8.37,12.74
"2022-06-04 20:00:00",97,21892,101970,1,3,0,0,0,1,75.48,10.80,11.39,4.42,12.85,13.56,12.84,8.38,10.96
"2022-06-04 21:00:00",81,20064,101975,0,2,0,0,0,1,73.84,11.41,11.91,3.38,12.92,12.93,12.85,8.07,11.51
"2022-06-04 22:00:00",80,18034,101940,0,2,0,0,0,2,75.95,11.71,11.84,4.11,12.25,12.92,12.24,7.79,10.46
"2022-06-04 23:00:00",76,22249,101940,0,9,0,0,0,27,82.27,10.88,11.67,4.07,11.18,12.25,11.17,7.85,9.30
"2022-06-05 00:00:00",74,10355,101900,0,12,3,1,0,48,86.85,10.85,11.18,4.33,10.37,11.18,10.34,7.85,8.27
"2022-06-05 01:00:00",78,17539,101860,0,12,1,1,0,50,88.82,9.63,10.79,3.69,9.87,10.37,9.86,7.72,7.97
"2022-06-05 02:00:00",77,90,101880,0,15,9,3,0,87,96.51,10.29,10.29,5.86,9.37,9.39,9.13,8.56,6.47
"2022-06-05 03:00:00",66,2399,101778,0,15,6,3,0,87,95.72,8.78,9.07,3.57,9.02,9.37,9.02,8.09,7.00
"2022-06-05 04:00:00",67,1149,101744,0,15,2,1,0,82,96.03,9.07,9.07,3.82,8.69,9.02,8.69,7.79,6.48
"2022-06-05 05:00:00",74,1264,101761,1,15,1,1,0,78,95.38,8.84,9.13,3.42,8.66,8.69,8.64,7.66,6.65
"2022-06-05 06:00:00",75,368,101750,1,11,0,0,0,39,95.29,8.41,9.05,3.36,8.73,8.75,8.66,7.68,6.79
"2022-06-05 07:00:00",78,309,101741,1,11,0,0,0,39,96.27,7.99,8.34,3.30,8.85,8.90,8.73,7.96,6.97
"2022-06-05 08:00:00",85,5902,101800,2,11,0,0,0,36,98.67,8.23,8.23,5.45,8.73,8.82,8.58,8.24,5.81
"2022-06-05 09:00:00",79,105,101710,2,6,0,0,0,27,97.95,8.01,8.01,4.53,8.82,8.90,8.73,8.20,6.31
"2022-06-05 10:00:00",80,1000,101706,3,5,0,0,0,23,97.15,7.13,7.70,3.91,9.37,9.44,8.82,8.57,7.26
"2022-06-05 11:00:00",80,260,101690,3,6,0,0,0,27,95.28,7.20,7.60,3.85,10.21,10.25,9.37,9.07,8.30
"2022-06-05 12:00:00",82,4000,101661,4,8,0,0,0,22,93.95,7.27,7.30,3.63,10.75,10.77,10.21,9.38,9.05
"2022-06-05 13:00:00",79,4000,101630,3,8,0,0,0,23,92.65,7.12,7.29,3.60,11.04,11.10,10.75,9.46,9.39
"2022-06-05 14:00:00",86,6378,101630,3,12,0,0,0,61,96.55,5.66,7.41,2.98,10.60,10.61,10.44,9.79,9.20
"2022-06-05 15:00:00",75,4000,101603,3,8,0,0,0,18,96.06,5.19,5.77,2.61,10.53,10.60,10.52,9.60,9.35
"2022-06-05 16:00:00",78,91,101566,2,6,0,0,0,26,95.75,6.22,6.58,2.79,10.56,10.60,10.53,9.53,9.27
"2022-06-05 17:00:00",79,109,101550,1,6,0,0,0,29,95.49,5.55,6.60,2.66,10.57,10.60,10.56,9.46,9.36
"2022-06-05 18:00:00",85,119,101550,1,11,0,0,0,46,95.64,4.99,5.18,2.38,10.51,10.57,10.50,9.44,9.48
"2022-06-05 19:00:00",84,112,101550,1,12,1,0,0,64,96.87,4.51,4.99,1.92,10.37,10.51,10.35,9.55,9.67
"2022-06-05 20:00:00",81,62,101580,1,6,0,0,0,27,96.68,4.63,4.99,2.52,9.83,10.14,9.83,9.05,8.60
"2022-06-05 21:00:00",73,68,101595,0,12,0,0,0,59,97.12,4.60,4.70,2.14,9.79,9.83,9.79,9.07,8.82
"2022-06-05 22:00:00",65,468,101566,0,11,0,0,0,35,97.33,3.62,4.26,1.55,9.77,9.79,9.76,9.08,9.31
"2022-06-05 23:00:00",89,78,101530,0,6,0,0,0,23,97.70,3.08,3.80,1.26,9.72,9.77,9.71,9.10,9.45
"2022-06-06 00:00:00",72,112,101520,0,6,0,0,0,23,98.66,3.26,3.37,1.47,9.57,9.72,9.56,9.09,9.12
"2022-06-06 01:00:00",71,114,101480,0,6,0,0,0,24,98.41,2.66,3.22,0.99,9.55,9.64,9.54,9.03,9.27
"2022-06-06 02:00:00",96,54,101440,0,6,0,0,0,22,99.10,2.59,2.59,2.16,9.58,9.64,9.27,9.15,8.56
"2022-06-06 03:00:00",71,63,101423,0,6,0,0,0,30,99.06,2.05,2.42,1.10,9.48,9.58,9.48,9.06,9.23
"2022-06-06 04:00:00",82,83,101418,0,6,0,0,0,29,98.30,2.62,2.65,1.07,9.46,9.50,9.46,8.94,9.07
"2022-06-06 05:00:00",95,115,101438,1,6,0,0,0,25,98.42,2.49,2.59,0.99,9.50,9.54,9.46,8.99,9.20
"2022-06-06 06:00:00",93,142,101460,1,6,0,0,0,22,98.09,2.52,2.69,1.17,9.65,9.72,9.50,9.10,9.37
"2022-06-06 07:00:00",107,159,101470,2,6,0,0,0,20,96.75,2.13,2.51,1.05,10.00,10.06,9.65,9.22,9.76
"2022-06-06 08:00:00",97,56,101500,2,6,0,0,0,21,98.10,1.54,1.88,0.82,10.32,10.36,9.89,9.74,10.17
"2022-06-06 09:00:00",111,62,101490,3,6,0,0,0,20,95.03,1.54,1.54,1.29,10.85,10.88,10.32,9.80,10.73
"2022-06-06 10:00:00",100,67,101470,3,6,0,0,0,20,96.38,1.61,1.76,1.01,10.76,10.85,10.76,9.91,10.65
"2022-06-06 11:00:00",112,70,101490,4,6,0,0,0,20,93.80,1.54,1.96,1.23,11.84,11.86,11.11,10.59,11.81
"2022-06-06 12:00:00",124,6832,101505,4,8,0,0,0,12,94.33,1.11,1.62,0.34,11.98,11.99,11.84,10.78,12.07
"2022-06-06 13:00:00",92,7663,101466,4,10,0,0,0,35,92.18,1.31,1.31,0.73,12.71,12.73,11.98,11.15,12.83
"2022-06-06 14:00:00",173,6605,101433,3,12,0,0,0,52,89.86,2.75,2.75,1.08,13.31,13.45,12.71,11.30,13.32
"2022-06-06 15:00:00",223,8163,101410,3,12,0,0,0,46,87.08,4.81,4.81,2.06,13.90,13.94,13.31,11.37,13.49
"2022-06-06 16:00:00",250,9453,101400,2,8,0,0,0,11,84.56,5.03,5.64,1.75,14.12,14.21,13.90,11.10,13.90
"2022-06-06 17:00:00",273,10563,101390,1,7,0,0,0,6,82.98,4.52,5.00,1.37,14.36,14.41,14.12,11.03,14.32
"2022-06-06 18:00:00",299,11857,101388,1,7,0,0,0,5,83.23,4.16,4.59,1.76,14.35,14.43,14.34,11.05,14.12
"2022-06-06 19:00:00",317,11476,101384,1,3,0,0,0,1,87.21,3.57,3.94,1.49,13.71,14.35,13.68,11.16,13.63
"2022-06-06 20:00:00",348,10145,101398,1,3,0,0,0,1,91.02,3.27,3.49,1.09,12.56,13.71,12.53,10.74,12.57
"2022-06-06 21:00:00",0,7659,101416,0,2,0,0,0,2,94.04,2.49,3.55,1.03,10.99,12.41,10.97,9.82,10.84
"2022-06-06 22:00:00",32,7513,101406,0,2,0,0,0,2,94.93,2.69,3.24,1.00,10.39,10.99,10.35,9.40,10.18
"2022-06-06 23:00:00",90,13384,101430,0,0,0,0,0,4,95.62,2.57,2.83,0.36,9.15,10.22,9.15,8.21,8.86
"2022-06-07 00:00:00",75,4000,101407,0,0,0,0,0,5,97.89,2.07,2.18,0.19,8.89,9.15,8.78,8.33,8.55
"2022-06-07 01:00:00",116,1000,101368,0,5,0,0,0,17,99.12,2.47,2.47,0.29,8.65,8.89,8.56,8.34,8.29
"2022-06-07 02:00:00",170,96,101291,0,6,0,0,0,19,99.47,2.50,2.64,0.16,8.72,8.80,8.56,8.55,8.36
"2022-06-07 03:00:00",161,92,101270,0,6,0,0,0,20,99.36,2.49,2.59,0.13,8.43,8.72,8.39,8.32,8.04
"2022-06-07 04:00:00",4,87,101260,0,6,0,0,0,19,99.67,2.19,2.98,0.14,7.18,8.43,7.04,7.12,6.62
"2022-06-07 05:00:00",54,4000,101250,1,3,0,0,0,3,99.12,0.56,1.73,0.46,8.74,8.90,6.71,8.32,8.39
"2022-06-07 06:00:00",91,4000,101273,1,1,0,0,0,5,98.95,0.89,1.14,0.50,9.06,9.15,8.74,8.63,8.74
"2022-06-07 07:00:00",90,4000,101266,2,3,0,0,0,2,95.09,1.03,1.10,0.45,10.49,10.50,9.06,9.47,10.33
"2022-06-07 08:00:00",120,13372,101258,3,3,0,0,0,1,88.41,1.78,1.78,0.90,12.50,12.51,10.49,10.38,12.52
"2022-06-07 09:00:00",141,18674,101230,4,3,0,0,0,1,78.21,2.16,2.16,1.01,14.49,14.52,12.50,10.47,14.61
"2022-06-07 10:00:00",189,29277,101190,5,7,0,0,0,5,68.93,3.05,3.05,1.34,15.86,15.88,14.49,9.84,15.77
"2022-06-07 11:00:00",161,28108,101130,5,8,0,0,0,10,86.51,3.09,4.19,1.54,14.81,14.98,13.34,12.32,14.86
"2022-06-07 12:00:00",133,26117,101110,6,12,0,0,0,46,79.46,3.66,4.69,1.39,15.47,15.50,14.81,11.65,15.56
"2022-06-07 13:00:00",171,18663,101054,5,8,0,0,0,10,73.45,4.57,4.57,1.93,16.27,16.29,15.47,11.21,15.98
"2022-06-07 14:00:00",188,16389,101001,4,12,0,0,0,44,77.00,5.58,5.65,2.76,16.04,16.27,15.98,11.74,15.33
"2022-06-07 15:00:00",168,11041,100950,3,12,0,0,0,51,86.87,4.77,5.39,2.27,15.19,16.04,15.17,12.61,14.81
"2022-06-07 16:00:00",163,16452,100890,3,8,0,0,0,19,85.62,5.21,5.21,2.09,15.59,15.63,15.19,12.74,15.37
"2022-06-07 17:00:00",210,19102,100840,2,8,0,0,0,22,89.15,4.12,4.80,1.18,15.69,15.70,15.59,13.65,16.13
"2022-06-07 18:00:00",205,20405,100720,1,7,0,0,0,19,91.65,5.38,7.56,1.11,15.10,15.69,15.08,13.46,15.46
"2022-06-07 19:00:00",195,12315,100676,1,7,0,0,0,12,93.18,6.65,7.43,1.65,14.47,15.10,14.47,13.08,14.49
"2022-06-07 20:00:00",191,1235,100610,1,15,1,0,0,77,95.02,6.16,7.27,1.71,13.91,14.47,13.89,12.86,13.80
"2022-06-07 21:00:00",180,1999,100530,0,15,3,1,0,89,96.27,7.29,7.99,2.19,13.53,13.91,13.52,12.69,13.11
"2022-06-07 22:00:00",188,6694,100469,0,15,2,1,0,88,94.79,7.95,8.83,2.40,13.36,13.53,13.33,12.27,12.76
"2022-06-07 23:00:00",178,7494,100440,0,12,1,0,0,64,91.31,7.20,8.43,4.01,13.40,13.75,13.36,11.74,11.92
"2022-06-08 00:00:00",179,4314,100353,0,12,1,1,0,61,93.46,7.50,8.60,1.45,13.18,13.40,13.05,11.87,13.18
"2022-06-08 01:00:00",235,13293,100308,0,7,0,0,0,7,94.37,10.40,10.97,3.57,13.07,13.25,13.07,11.91,11.78
"2022-06-08 02:00:00",241,24686,100241,0,2,0,0,0,3,93.60,11.41,11.74,3.62,12.16,13.07,12.13,10.87,10.70
"2022-06-08 03:00:00",246,39602,100220,0,7,0,0,0,7,92.77,11.67,12.19,3.65,11.86,12.16,11.82,10.41,10.32
"2022-06-08 04:00:00",243,42209,100240,0,2,0,0,0,3,91.99,11.63,12.10,3.24,11.34,11.86,11.33,9.78,9.94
"2022-06-08 05:00:00",261,26674,100290,1,7,0,0,0,6,96.02,10.80,11.09,6.02,12.08,12.09,12.07,11.18,9.61
"2022-06-08 06:00:00",263,32823,100325,1,7,0,0,0,7,92.72,9.50,10.53,3.16,11.95,12.08,11.95,10.50,10.68
"2022-06-08 07:00:00",258,33223,100348,2,7,0,0,0,9,88.33,9.66,9.91,3.62,12.43,12.44,11.95,10.17,10.97
"2022-06-08 08:00:00",261,29218,100369,3,8,0,0,0,19,84.37,10.19,10.23,3.90,12.96,13.10,12.43,9.95,11.41
"2022-06-08 09:00:00",266,28644,100390,4,10,2,0,0,33,83.51,11.25,11.63,4.36,13.52,14.07,12.96,10.34,11.81
